-0,005,-0,026,-0,001,1,000,-0,154,-0,096,-0,137,0,974,-0,015,0,015,-0,074,0,997,0,203,-0,082,0,000,0,976,0,100,0,068,0,010,0,993,-0,009,-0,012,0,088,0,996,-0,075,0,019,0,059,0,995,0,012,0,012,-0,023,1,000,0,009,-0,002,-0,052,0,999,0,004,0,002,0,009,1,000,0,004,0,002,0,009,1,000,-0,016,0,113,0,054,0,992,-0,003,-0,023,-0,055,0,998,0,159,0,065,0,646,0,744,0,096,-0,016,-0,522,0,847,-0,224,0,093,0,039,0,969,-0,073,-0,115,0,002,0,991,-0,213,-0,001,0,160,0,964,-0,015,0,084,-0,150,0,985,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,0,000,0,099,-0,161,0,144,0,971,0,001,-0,223,-0,001,0,975,-0,009,-0,001,0,005,1,000,-0,011,-0,026,0,017,0,999,-0,007,-0,002,0,167,0,986,-0,014,-0,005,0,000,1,000,0,007,-0,058,0,085,0,995,-0,001,0,000,0,290,0,957,-0,016,-0,005,0,001,1,000,0,010,-0,083,0,179,0,980,0,002,0,001,0,346,0,938,-0,015,-0,005,0,000,1,000,0,016,-0,128,0,258,0,958,0,004,0,001,0,389,0,921,-0,015,-0,005,0,000,1,000,-0,078,-0,176,0,126,-0,973,-0,001,-0,225,-0,001,-0,974,0,009,-0,001,0,005,-1,000,0,014,-0,018,0,013,-1,000,0,007,-0,003,0,164,-0,986,0,014,-0,005,0,001,-1,000,-0,005,-0,055,0,080,-0,995,0,001,0,000,0,286,-0,958,0,016,-0,005,0,002,-1,000,-0,010,-0,083,0,175,-0,981,-0,001,0,000,0,343,-0,940,0,015,-0,005,0,001,-1,000,-0,016,-0,128,0,255,-0,958,-0,004,0,001,0,386,-0,923,0,015,-0,005,0,001,-1,000,0,009,-0,006,-0,051,0,999,
-0,040,-0,001,-0,016,0,999,-0,120,-0,089,-0,053,0,987,-0,032,-0,008,0,002,0,999,0,181,-0,114,-0,003,0,977,0,138,0,044,0,017,0,989,-0,013,-0,029,0,022,0,999,-0,062,0,038,-0,010,0,997,0,038,0,016,-0,007,0,999,0,023,0,000,-0,050,0,999,-0,015,0,009,0,001,1,000,-0,015,0,007,0,001,1,000,-0,034,0,237,0,059,0,969,-0,019,-0,137,0,012,0,990,-0,163,0,301,0,064,0,937,0,119,-0,452,-0,171,0,867,-0,194,0,707,0,144,0,665,0,213,-0,797,-0,060,0,563,-0,235,0,059,0,076,0,967,0,139,0,092,0,058,0,984,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,0,000,0,124,-0,069,0,180,0,973,-0,002,-0,163,0,001,0,987,-0,009,-0,001,0,005,1,000,-0,004,0,022,0,158,0,987,0,000,0,000,0,318,0,948,-0,014,-0,005,0,000,1,000,0,018,-0,045,0,221,0,974,0,005,0,002,0,396,0,918,-0,016,-0,005,0,001,1,000,0,031,-0,139,0,306,0,941,0,006,0,002,0,435,0,900,-0,015,-0,005,0,000,1,000,0,033,-0,187,0,385,0,903,0,007,0,002,0,451,0,892,-0,015,-0,005,0,000,1,000,-0,143,-0,196,0,170,-0,955,0,001,-0,181,0,000,-0,984,0,009,-0,001,0,005,-1,000,-0,023,-0,041,0,201,-0,978,-0,002,0,001,0,348,-0,937,0,014,-0,005,0,001,-1,000,-0,032,-0,072,0,268,-0,960,-0,008,0,003,0,464,-0,886,0,016,-0,005,0,002,-1,000,-0,022,-0,101,0,359,-0,928,-0,011,0,004,0,516,-0,856,0,015,-0,005,0,001,-1,000,-0,019,-0,142,0,435,-0,889,-0,013,0,004,0,554,-0,832,0,015,-0,005,0,001,-1,000,0,023,-0,004,-0,049,0,999,
-0,056,0,072,-0,016,0,996,-0,090,-0,108,-0,041,0,989,-0,016,-0,018,0,026,0,999,0,175,-0,153,-0,004,0,973,0,120,0,004,0,014,0,993,-0,026,-0,047,0,013,0,998,-0,047,0,013,-0,026,0,998,0,040,0,024,-0,010,0,999,0,023,0,002,-0,049,0,999,-0,016,0,003,0,003,1,000,-0,016,0,002,0,003,1,000,-0,031,0,221,-0,010,0,975,-0,019,-0,136,0,089,0,986,-0,119,0,422,0,023,0,898,-0,008,-0,530,-0,165,0,832,-0,053,0,756,0,142,0,636,0,084,-0,747,-0,130,0,647,-0,146,0,090,-0,137,0,976,-0,024,-0,098,0,008,0,995,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,0,000,0,159,0,113,0,239,0,951,-0,007,-0,043,0,004,0,999,-0,009,-0,001,0,005,1,000,-0,106,0,194,-0,163,0,962,-0,015,-0,005,-0,015,1,000,-0,014,-0,005,0,000,1,000,-0,043,0,023,-0,142,0,989,-0,016,-0,005,0,003,1,000,-0,016,-0,005,0,001,1,000,0,031,-0,170,-0,062,0,983,-0,014,-0,005,0,020,1,000,-0,015,-0,005,0,000,1,000,0,055,-0,248,0,024,0,967,-0,015,-0,005,0,000,1,000,-0,015,-0,005,0,000,1,000,-0,153,-0,228,0,170,-0,946,-0,001,-0,224,-0,001,-0,975,0,009,-0,001,0,005,-1,000,0,015,-0,017,0,007,-1,000,0,007,-0,003,0,157,-0,987,0,014,-0,005,0,001,-1,000,-0,004,-0,054,0,074,-0,996,0,002,-0,001,0,280,-0,960,0,016,-0,005,0,002,-1,000,-0,010,-0,083,0,169,-0,982,-0,001,0,000,0,337,-0,942,0,015,-0,005,0,001,-1,000,-0,016,-0,128,0,250,-0,960,-0,003,0,001,0,378,-0,926,0,015,-0,005,0,001,-1,000,0,023,-0,002,-0,048,0,999,
-0,048,0,144,-0,013,0,988,-0,086,-0,121,-0,050,0,988,-0,023,-0,015,0,026,0,999,0,170,-0,187,-0,008,0,967,0,100,-0,032,0,008,0,994,-0,029,-0,071,0,028,0,997,-0,033,-0,025,-0,019,0,999,0,039,0,032,-0,015,0,999,0,024,0,004,-0,049,0,998,-0,022,-0,008,0,004,1,000,-0,022,-0,010,0,004,1,000,-0,030,0,214,-0,085,0,973,-0,016,-0,110,0,067,0,992,-0,102,0,430,0,242,0,864,0,019,-0,581,-0,185,0,792,-0,055,0,735,0,073,0,672,0,020,-0,633,-0,258,0,729,-0,075,0,110,0,185,0,974,-0,168,-0,013,-0,145,0,975,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,0,000,-0,044,-0,121,0,045,0,991,0,001,-0,221,-0,001,0,975,-0,009,-0,001,0,005,1,000,-0,012,-0,025,0,013,1,000,-0,007,-0,003,0,164,0,986,-0,014,-0,005,0,000,1,000,0,006,-0,057,0,081,0,995,-0,001,0,000,0,287,0,958,-0,016,-0,005,0,001,1,000,0,010,-0,083,0,176,0,981,0,002,0,001,0,343,0,939,-0,015,-0,005,0,000,1,000,0,016,-0,128,0,255,0,958,0,004,0,001,0,386,0,922,-0,015,-0,005,0,000,1,000,-0,083,-0,186,0,128,-0,971,0,002,-0,156,0,001,-0,988,0,009,-0,001,0,005,-1,000,-0,057,-0,054,0,389,-0,918,-0,010,0,004,0,526,-0,850,0,014,-0,005,0,001,-1,000,-0,056,-0,077,0,453,-0,886,-0,018,0,006,0,631,-0,776,0,016,-0,005,0,002,-1,000,-0,030,-0,109,0,536,-0,836,-0,020,0,007,0,676,-0,737,0,015,-0,005,0,001,-1,000,-0,019,-0,146,0,604,-0,783,-0,021,0,007,0,708,-0,706,0,015,-0,005,0,001,-1,000,0,024,0,000,-0,049,0,999,
-0,048,0,174,-0,008,0,984,-0,081,-0,094,-0,069,0,990,-0,020,-0,014,0,004,1,000,0,187,-0,194,-0,021,0,963,0,115,-0,042,0,004,0,992,-0,028,-0,110,0,063,0,992,-0,044,-0,043,0,004,0,998,0,060,0,021,-0,018,0,998,0,022,0,001,-0,051,0,998,-0,039,-0,008,0,008,0,999,-0,038,-0,011,0,008,0,999,-0,023,0,163,0,100,0,981,-0,012,-0,082,-0,064,0,995,0,040,0,370,0,286,0,883,0,169,-0,526,-0,254,0,794,0,015,0,741,0,136,0,658,0,106,-0,602,-0,295,0,735,-0,064,0,105,0,187,0,975,-0,118,-0,064,-0,375,0,917,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,0,000,-0,044,-0,122,0,045,0,991,0,001,-0,221,-0,001,0,975,-0,009,-0,001,0,005,1,000,-0,011,-0,025,0,014,1,000,-0,007,-0,003,0,164,0,987,-0,014,-0,005,0,000,1,000,0,006,-0,057,0,082,0,995,-0,001,0,000,0,287,0,958,-0,016,-0,005,0,001,1,000,0,010,-0,083,0,176,0,981,0,002,0,001,0,343,0,939,-0,015,-0,005,0,000,1,000,0,016,-0,128,0,255,0,958,0,004,0,001,0,386,0,922,-0,015,-0,005,0,000,1,000,-0,073,-0,177,0,122,-0,974,0,002,-0,147,0,001,-0,989,0,009,-0,001,0,005,-1,000,-0,066,-0,056,0,442,-0,893,-0,013,0,005,0,575,-0,818,0,014,-0,005,0,001,-1,000,-0,062,-0,077,0,504,-0,858,-0,021,0,007,0,674,-0,738,0,016,-0,005,0,002,-1,000,-0,033,-0,111,0,584,-0,804,-0,022,0,007,0,717,-0,697,0,015,-0,005,0,001,-1,000,-0,019,-0,146,0,649,-0,746,-0,024,0,008,0,748,-0,663,0,015,-0,005,0,001,-1,000,0,023,-0,004,-0,050,0,999,
-0,059,0,184,0,000,0,981,-0,052,-0,072,-0,088,0,992,0,018,0,006,-0,013,1,000,0,188,-0,194,-0,032,0,962,0,105,-0,044,-0,002,0,993,-0,024,-0,136,0,097,0,986,-0,050,-0,070,0,030,0,996,0,048,0,013,-0,021,0,999,0,014,-0,001,-0,047,0,999,0,029,-0,003,0,008,1,000,0,029,-0,001,0,008,1,000,-0,026,0,182,0,118,0,976,-0,011,-0,077,-0,117,0,990,0,090,0,278,0,361,0,885,0,218,-0,496,-0,280,0,793,0,031,0,751,0,099,0,653,0,132,-0,597,-0,302,0,731,-0,020,0,031,0,257,0,966,-0,102,-0,085,-0,420,0,898,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,0,000,-0,044,-0,122,0,045,0,991,0,001,-0,221,-0,001,0,975,-0,009,-0,001,0,005,1,000,-0,011,-0,025,0,014,1,000,-0,007,-0,003,0,164,0,987,-0,014,-0,005,0,000,1,000,0,006,-0,057,0,082,0,995,-0,001,0,000,0,287,0,958,-0,016,-0,005,0,001,1,000,0,010,-0,083,0,176,0,981,0,002,0,001,0,343,0,939,-0,015,-0,005,0,000,1,000,0,016,-0,128,0,255,0,958,0,004,0,001,0,386,0,922,-0,015,-0,005,0,000,1,000,-0,073,-0,179,0,122,-0,974,0,002,-0,147,0,001,-0,989,0,009,-0,001,0,005,-1,000,-0,066,-0,056,0,442,-0,893,-0,013,0,005,0,575,-0,818,0,014,-0,005,0,001,-1,000,-0,062,-0,077,0,504,-0,858,-0,021,0,007,0,674,-0,738,0,016,-0,005,0,002,-1,000,-0,033,-0,111,0,584,-0,804,-0,022,0,007,0,717,-0,697,0,015,-0,005,0,001,-1,000,-0,019,-0,146,0,649,-0,746,-0,024,0,008,0,748,-0,663,0,015,-0,005,0,001,-1,000,0,015,-0,005,-0,046,0,999,
-0,063,0,184,0,006,0,981,-0,039,-0,080,-0,119,0,989,0,037,0,012,-0,039,0,998,0,185,-0,188,-0,030,0,964,0,093,-0,040,-0,004,0,995,-0,012,-0,129,0,118,0,985,-0,047,-0,079,0,054,0,994,0,049,0,023,-0,025,0,998,0,013,0,001,-0,045,0,999,0,047,-0,005,0,011,0,999,0,047,-0,001,0,011,0,999,-0,026,0,182,0,118,0,976,-0,011,-0,077,-0,117,0,990,0,090,0,278,0,362,0,885,0,217,-0,495,-0,281,0,793,0,031,0,751,0,100,0,652,0,131,-0,598,-0,301,0,731,-0,021,0,032,0,256,0,966,-0,102,-0,085,-0,419,0,898,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,0,000,-0,044,-0,122,0,045,0,991,0,001,-0,221,-0,001,0,975,-0,009,-0,001,0,005,1,000,-0,011,-0,025,0,014,1,000,-0,007,-0,003,0,164,0,987,-0,014,-0,005,0,000,1,000,0,006,-0,057,0,082,0,995,-0,001,0,000,0,287,0,958,-0,016,-0,005,0,001,1,000,0,010,-0,083,0,176,0,981,0,002,0,001,0,343,0,939,-0,015,-0,005,0,000,1,000,0,016,-0,128,0,255,0,958,0,004,0,001,0,386,0,922,-0,015,-0,005,0,000,1,000,-0,073,-0,179,0,122,-0,974,0,002,-0,147,0,001,-0,989,0,009,-0,001,0,005,-1,000,-0,066,-0,056,0,442,-0,893,-0,013,0,005,0,575,-0,818,0,014,-0,005,0,001,-1,000,-0,062,-0,077,0,504,-0,858,-0,021,0,007,0,674,-0,738,0,016,-0,005,0,002,-1,000,-0,033,-0,111,0,584,-0,804,-0,022,0,007,0,717,-0,697,0,015,-0,005,0,001,-1,000,-0,019,-0,146,0,649,-0,746,-0,024,0,008,0,748,-0,663,0,015,-0,005,0,001,-1,000,0,014,-0,003,-0,045,0,999,
-0,055,0,176,0,011,0,983,-0,049,-0,079,-0,140,0,986,0,038,0,023,-0,057,0,997,0,189,-0,177,-0,030,0,965,0,091,-0,032,-0,006,0,995,-0,007,-0,124,0,130,0,984,-0,048,-0,087,0,068,0,993,0,053,0,021,-0,026,0,998,0,014,0,001,-0,046,0,999,0,047,-0,006,0,011,0,999,0,047,-0,001,0,012,0,999,-0,026,0,182,0,117,0,976,-0,011,-0,077,-0,117,0,990,0,090,0,278,0,362,0,885,0,217,-0,495,-0,281,0,793,0,031,0,751,0,100,0,652,0,131,-0,598,-0,301,0,731,-0,021,0,032,0,257,0,966,-0,101,-0,085,-0,420,0,898,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,0,000,-0,044,-0,122,0,045,0,991,0,001,-0,221,-0,001,0,975,-0,009,-0,001,0,005,1,000,-0,011,-0,025,0,014,1,000,-0,007,-0,003,0,164,0,987,-0,014,-0,005,0,000,1,000,0,006,-0,057,0,082,0,995,-0,001,0,000,0,287,0,958,-0,016,-0,005,0,001,1,000,0,010,-0,083,0,176,0,981,0,002,0,001,0,343,0,939,-0,015,-0,005,0,000,1,000,0,016,-0,128,0,255,0,958,0,004,0,001,0,386,0,922,-0,015,-0,005,0,000,1,000,-0,073,-0,179,0,122,-0,974,0,002,-0,147,0,001,-0,989,0,009,-0,001,0,005,-1,000,-0,066,-0,056,0,442,-0,893,-0,013,0,005,0,575,-0,818,0,014,-0,005,0,001,-1,000,-0,062,-0,077,0,504,-0,858,-0,021,0,007,0,674,-0,738,0,016,-0,005,0,002,-1,000,-0,033,-0,111,0,584,-0,804,-0,022,0,007,0,717,-0,697,0,015,-0,005,0,001,-1,000,-0,019,-0,146,0,649,-0,746,-0,024,0,008,0,748,-0,663,0,015,-0,005,0,001,-1,000,0,014,-0,003,-0,045,0,999,
-0,048,0,160,0,013,0,986,-0,061,-0,078,-0,140,0,985,0,042,0,032,-0,055,0,997,0,196,-0,170,-0,029,0,965,0,076,-0,026,-0,004,0,997,-0,013,-0,118,0,125,0,985,-0,045,-0,089,0,063,0,993,0,053,0,020,-0,026,0,998,0,013,0,001,-0,046,0,999,0,043,-0,005,0,010,0,999,0,043,-0,001,0,011,0,999,-0,026,0,182,0,117,0,976,-0,011,-0,077,-0,117,0,990,0,090,0,278,0,362,0,885,0,217,-0,495,-0,281,0,793,0,031,0,751,0,100,0,652,0,131,-0,598,-0,301,0,731,-0,021,0,032,0,257,0,966,-0,101,-0,085,-0,420,0,898,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,0,000,-0,044,-0,122,0,045,0,991,0,001,-0,221,-0,001,0,975,-0,009,-0,001,0,005,1,000,-0,011,-0,025,0,014,1,000,-0,007,-0,003,0,164,0,987,-0,014,-0,005,0,000,1,000,0,006,-0,057,0,082,0,995,-0,001,0,000,0,287,0,958,-0,016,-0,005,0,001,1,000,0,010,-0,083,0,176,0,981,0,002,0,001,0,343,0,939,-0,015,-0,005,0,000,1,000,0,016,-0,128,0,255,0,958,0,004,0,001,0,386,0,922,-0,015,-0,005,0,000,1,000,-0,073,-0,179,0,122,-0,974,0,002,-0,147,0,001,-0,989,0,009,-0,001,0,005,-1,000,-0,066,-0,056,0,442,-0,893,-0,013,0,005,0,575,-0,818,0,014,-0,005,0,001,-1,000,-0,062,-0,077,0,504,-0,858,-0,021,0,007,0,674,-0,738,0,016,-0,005,0,002,-1,000,-0,033,-0,111,0,584,-0,804,-0,022,0,007,0,717,-0,697,0,015,-0,005,0,001,-1,000,-0,019,-0,146,0,649,-0,746,-0,024,0,008,0,748,-0,663,0,015,-0,005,0,001,-1,000,0,014,-0,004,-0,046,0,999,
-0,053,0,134,0,005,0,989,-0,063,-0,091,-0,118,0,987,0,037,0,021,-0,033,0,999,0,196,-0,164,-0,020,0,967,0,084,-0,017,-0,001,0,996,-0,025,-0,093,0,100,0,990,-0,051,-0,062,0,042,0,996,0,055,0,018,-0,028,0,998,0,013,0,000,-0,048,0,999,0,044,-0,004,0,011,0,999,0,044,0,000,0,011,0,999,-0,026,0,182,0,117,0,976,-0,011,-0,077,-0,117,0,990,0,090,0,278,0,362,0,885,0,217,-0,495,-0,281,0,793,0,031,0,751,0,100,0,652,0,131,-0,598,-0,301,0,731,-0,020,0,032,0,257,0,966,-0,101,-0,085,-0,420,0,898,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,1,000,0,000,0,000,0,000,0,000,-0,044,-0,122,0,045,0,991,0,001,-0,221,-0,001,0,975,-0,009,-0,001,0,005,1,000,-0,011,-0,025,0,014,1,000,-0,007,-0,003,0,164,0,987,-0,014,-0,005,0,000,1,000,0,006,-0,057,0,082,0,995,-0,001,0,000,0,287,0,958,-0,016,-0,005,0,001,1,000,0,010,-0,083,0,176,0,981,0,002,0,001,0,343,0,939,-0,015,-0,005,0,000,1,000,0,016,-0,128,0,255,0,958,0,004,0,001,0,386,0,922,-0,015,-0,005,0,000,1,000,-0,073,-0,179,0,122,-0,974,0,002,-0,147,0,001,-0,989,0,009,-0,001,0,005,-1,000,-0,066,-0,056,0,442,-0,893,-0,013,0,005,0,575,-0,818,0,014,-0,005,0,001,-1,000,-0,062,-0,077,0,504,-0,858,-0,021,0,007,0,674,-0,738,0,016,-0,005,0,002,-1,000,-0,033,-0,111,0,584,-0,804,-0,022,0,007,0,717,-0,697,0,015,-0,005,0,001,-1,000,-0,019,-0,146,0,649,-0,746,-0,024,0,008,0,748,-0,663,0,015,-0,005,0,001,-1,000,0,014,-0,004,-0,047,0,999,
